customer_id,sector,grade,pd_baseline,ead,lgd,apr
C0397,Logistics,E,0.0540133140294101,54636.74087950162,0.52,0.16
C0398,Agriculture,A,0.000595238095238,124412.7800223485,0.38,0.08
C0399,Retail,D,0.0289008097165991,69940.74799513092,0.5,0.14
C0400,Retail,F,0.0811649412372524,28888.274951202708,0.6000000000000001,0.18
C0401,Manufacturing,D,0.0226930471595215,111120.01596086148,0.4,0.14
C0402,Telecommunications,A,0.0003401360544217,126472.14820728064,0.29,0.08
C0403,Engineering,F,0.1005779806851873,41993.57000065161,0.53,0.18
C0404,Logistics,A,1e-06,129615.42695970596,0.32,0.08
C0405,Construction,A,0.0014353741496598,194010.34223764463,0.3,0.08
C0406,Telecommunications,B,0.0087184986275211,124748.89532928381,0.33999999999999997,0.1
C0407,Construction,C,0.0187907305972321,141384.8357514611,0.4,0.12
C0408,Manufacturing,A,0.0046783625730994,207770.06233897008,0.25,0.08
C0409,Telecommunications,A,1e-06,127764.05811571704,0.29,0.08
C0410,Manufacturing,B,0.0058315789473684,169941.20368777064,0.3,0.1
C0411,Construction,E,0.0561123680241327,73905.740000992,0.5,0.16
C0412,Technology,A,0.0014353741496598,166918.08069153546,0.27,0.08
C0413,Technology,A,0.0003401360544217,152919.6938277041,0.27,0.08
C0414,Chemicals,A,0.0003401360544217,176907.9792051715,0.3,0.08
C0415,Chemicals,G,0.2732492997198879,23987.81920443318,0.6,0.22
C0416,Agriculture,A,1e-06,115007.05184984257,0.38,0.08
C0417,Transportation,G,0.160679509835508,27505.366907985306,0.6,0.22
C0418,Construction,A,0.000595238095238,153815.21028450748,0.3,0.08
C0419,Retail,A,1e-06,112366.35836775618,0.35,0.08
C0420,Retail,A,0.0014353741496598,111588.7274554247,0.35,0.08
C0421,Logistics,G,0.1280628288420828,23882.95582273474,0.62,0.22
C0422,Logistics,A,0.000595238095238,153201.98457336726,0.32,0.08
C0423,Manufacturing,A,0.0003401360544217,186630.3474497935,0.25,0.08
C0424,Engineering,B,0.0094692307692307,147677.4799060906,0.32999999999999996,0.1
C0425,Manufacturing,A,1e-06,217430.38603234096,0.25,0.08
C0426,Engineering,D,0.0206542734854095,91562.14970602168,0.43,0.14
C0427,Agriculture,A,1e-06,121548.94559550231,0.38,0.08
C0428,Telecommunications,A,1e-06,122683.24037397705,0.29,0.08
C0429,Construction,A,0.0003401360544217,181179.6145132899,0.3,0.08
C0430,Manufacturing,A,1e-06,220873.64250201517,0.25,0.08
C0431,Manufacturing,A,0.0040669530970282,229649.08320439697,0.25,0.08
C0432,Retail,A,1e-06,115686.60273730075,0.35,0.08
C0433,Chemicals,D,0.0225597138261882,68551.03566821164,0.45,0.14
C0434,Manufacturing,A,1e-06,168839.79417213178,0.25,0.08
C0435,Manufacturing,A,0.0008401360544217,182670.99133720962,0.25,0.08
C0436,Retail,A,0.0014353741496598,158214.41806902486,0.35,0.08
C0437,Manufacturing,A,1e-06,156055.34194192392,0.25,0.08
C0438,Logistics,A,0.0035669530970282,128287.0715789309,0.32,0.08
C0439,Retail,A,0.0003401360544217,159500.24365794673,0.35,0.08
C0440,Manufacturing,A,1e-06,217556.29657752134,0.25,0.08
C0441,Manufacturing,A,1e-06,199197.70778718614,0.25,0.08
C0442,Technology,G,0.2199159663865545,27646.193852344568,0.57,0.22
C0443,Construction,A,1e-06,200563.16967695812,0.3,0.08
C0444,Construction,A,1e-06,197473.05977287792,0.3,0.08
C0445,Logistics,A,0.0014353741496598,136268.42192804877,0.32,0.08
C0446,Technology,A,1e-06,134364.89300411232,0.27,0.08
C0447,Technology,A,1e-06,185067.57925647413,0.27,0.08
C0448,Retail,A,1e-06,124275.57214356173,0.35,0.08
C0449,Construction,B,0.0055184986275211,149136.8962001892,0.35,0.1
C0450,Manufacturing,A,0.000595238095238,195094.48816053756,0.25,0.08
C0451,Retail,A,0.0005,135141.69176230486,0.35,0.08
C0452,Engineering,A,1e-06,197115.8087127927,0.27999999999999997,0.08
C0453,Agriculture,A,0.0040401360544217,139831.22117595756,0.38,0.08
C0454,Telecommunications,A,1e-06,141891.5102528954,0.29,0.08
C0455,Manufacturing,A,0.0049217687074829,189062.5179660625,0.25,0.08
C0456,Engineering,A,0.0014353741496598,160355.85268019224,0.27999999999999997,0.08
C0457,Manufacturing,A,1e-06,207905.7000830863,0.25,0.08
C0458,Agriculture,A,1e-06,122507.75850038917,0.38,0.08
C0459,Manufacturing,G,0.1446627236840829,32533.976579629354,0.5499999999999999,0.22
C0460,Manufacturing,A,1e-06,217998.58494953765,0.25,0.08
C0461,Manufacturing,A,1e-06,165266.84010983753,0.25,0.08
C0462,Chemicals,E,0.040305571621361,60098.08727148493,0.5,0.16
C0463,Retail,A,1e-06,110555.1367079377,0.35,0.08
C0464,Chemicals,A,1e-06,178244.20496347317,0.3,0.08
C0465,Technology,A,0.0032,186815.25916541173,0.27,0.08
C0466,Construction,A,0.0008401360544217,163576.65031923904,0.3,0.08
C0467,Transportation,A,1e-06,148860.72428169014,0.3,0.08
C0468,Logistics,G,0.1825875924349249,22099.515160172246,0.62,0.22
C0469,Transportation,A,1e-06,132160.7589773425,0.3,0.08
C0470,Technology,A,1e-06,149397.3067303707,0.27,0.08
C0471,Manufacturing,A,0.0040669530970282,158453.36354214777,0.25,0.08
C0472,Technology,A,0.0003401360544217,183000.86334900797,0.27,0.08
C0473,Manufacturing,A,0.0003401360544217,231931.9624921358,0.25,0.08
C0474,Telecommunications,A,1e-06,122016.25735230066,0.29,0.08
C0475,Engineering,A,0.0014353741496598,172381.36617470812,0.27999999999999997,0.08
C0476,Technology,G,0.1574406434387468,29264.283048191104,0.57,0.22
C0477,Manufacturing,G,0.160679509835508,30988.50245173536,0.5499999999999999,0.22
C0478,Engineering,A,0.0009353741496598,148123.73817696076,0.27999999999999997,0.08
C0479,Technology,C,0.0141475933423301,98473.82252921953,0.37,0.12
C0480,Engineering,C,0.0193107360704435,116596.43373351602,0.38,0.12
C0481,Chemicals,A,1e-06,144521.47045495122,0.3,0.08
C0482,Retail,A,1e-06,117993.7079991552,0.35,0.08
C0483,Agriculture,A,1e-06,127087.12878087541,0.38,0.08
C0484,Chemicals,A,1e-06,136005.45037847795,0.3,0.08
C0485,Chemicals,E,0.0458058558574888,55092.90959847975,0.5,0.16
C0486,Telecommunications,A,0.0009353741496598,128500.6302591706,0.29,0.08
C0487,Manufacturing,A,0.003906301716745,181766.22144817744,0.25,0.08
C0488,Transportation,A,1e-06,176386.40311592905,0.3,0.08
C0489,Technology,G,0.2558074392547717,27741.118691445972,0.57,0.22
C0490,Telecommunications,A,0.0040401360544217,177838.86600489324,0.29,0.08
C0491,Agriculture,A,0.0008401360544217,125764.69403372641,0.38,0.08
C0492,Chemicals,A,0.0038333333333333,158785.9177614222,0.3,0.08
C0493,Transportation,D,0.0349358974358974,82495.93599486434,0.45,0.14
C0494,Transportation,A,0.0036734693877551,123256.72599787112,0.3,0.08
C0495,Agriculture,B,0.0061137367227592,83761.72295132831,0.43,0.1
C0496,Construction,A,1e-06,203528.15736544816,0.3,0.08
C0497,Chemicals,F,0.0867128266987242,43059.4843185259,0.55,0.18
C0498,Manufacturing,A,1e-06,159911.25884849677,0.25,0.08
C0499,Technology,A,0.0009353741496598,178444.51232317917,0.27,0.08
C0500,Technology,A,0.0040401360544217,159684.55550769027,0.27,0.08
C0501,Retail,A,1e-06,138702.81789443453,0.35,0.08
C0502,Engineering,C,0.0141475933423301,109505.25538782615,0.38,0.12
C0503,Construction,E,0.0434522620236906,76851.59165381287,0.5,0.16
C0504,Logistics,A,1e-06,125171.7987987998,0.32,0.08
C0505,Retail,A,1e-06,159990.62981594275,0.35,0.08
C0506,Manufacturing,A,1e-06,168316.80460136355,0.25,0.08
C0507,Telecommunications,A,0.0003401360544217,122118.6634222195,0.29,0.08
C0508,Logistics,A,1e-06,158912.9322941068,0.32,0.08
C0509,Technology,C,0.0133317330121841,92574.19967004798,0.37,0.12
C0510,Retail,F,0.1100497810940056,41624.551610611095,0.6000000000000001,0.18
C0511,Chemicals,A,0.000595238095238,145776.23144815012,0.3,0.08
C0512,Agriculture,A,1e-06,116620.9496099953,0.38,0.08
C0513,Telecommunications,A,0.0003401360544217,125180.11096443556,0.29,0.08
C0514,Logistics,A,1e-06,157402.63212751434,0.32,0.08
C0515,Manufacturing,A,0.0005,204476.6193463618,0.25,0.08
C0516,Manufacturing,B,0.005517006802721,184308.32009495192,0.3,0.1
C0517,Construction,A,0.0005,148511.2830945794,0.3,0.08
C0518,Logistics,A,1e-06,141295.55494438077,0.32,0.08
C0519,Technology,F,0.1110627236840829,43381.21836081622,0.52,0.18
C0520,Manufacturing,A,0.0009353741496598,169004.08341951523,0.25,0.08
C0521,Chemicals,D,0.0232590353901714,65234.68469171342,0.45,0.14
C0522,Construction,A,0.0029717150017901,170010.17387965607,0.3,0.08
C0523,Technology,B,0.0080581323438466,128827.10461428823,0.31999999999999995,0.1
C0524,Logistics,G,0.1566927988720528,22006.075185564438,0.62,0.22
C0525,Logistics,A,1e-06,128186.61627282319,0.32,0.08
C0526,Agriculture,A,1e-06,141523.57543961666,0.38,0.08
C0527,Agriculture,A,1e-06,136090.80112280388,0.38,0.08
C0528,Transportation,A,0.0005,167477.77744294374,0.3,0.08
C0529,Manufacturing,A,0.0003401360544217,171586.18081518923,0.25,0.08
C0530,Logistics,D,0.0326115646258503,79396.93534252852,0.47000000000000003,0.14
C0531,Logistics,C,0.0120933285594939,93348.46696576955,0.42000000000000004,0.12
C0532,Technology,A,1e-06,157617.1508246737,0.27,0.08
C0533,Technology,A,1e-06,185705.1178699436,0.27,0.08
C0534,Engineering,A,1e-06,155285.44738273328,0.27999999999999997,0.08
C0535,Retail,A,1e-06,155107.03160279297,0.35,0.08
C0536,Technology,A,1e-06,181635.36534890524,0.27,0.08
C0537,Logistics,G,0.1390802744102133,29304.61037249698,0.62,0.22
C0538,Transportation,A,1e-06,140238.93205398967,0.3,0.08
C0539,Agriculture,C,0.0167281348788198,95915.20556158059,0.48000000000000004,0.12
C0540,Manufacturing,A,1e-06,199025.70205976834,0.25,0.08
C0541,Technology,G,0.1764701707874592,31426.935667763515,0.57,0.22
C0542,Chemicals,C,0.0150184986275211,88356.67980458649,0.4,0.12
C0543,Transportation,D,0.0354881301049804,75754.77809563844,0.45,0.14
C0544,Retail,A,1e-06,157591.74840770024,0.35,0.08
C0545,Chemicals,A,0.0005,135885.34929360752,0.3,0.08
C0546,Construction,A,0.0014353741496598,182610.07656010293,0.3,0.08
C0547,Manufacturing,A,1e-06,175293.54307270658,0.25,0.08
C0548,Retail,A,1e-06,111873.73562885885,0.35,0.08
C0549,Engineering,A,0.001095238095238,162012.57430233952,0.27999999999999997,0.08
C0550,Retail,A,0.0040669530970282,127681.43747085641,0.35,0.08
C0551,Engineering,A,1e-06,135912.18713557968,0.27999999999999997,0.08
C0552,Logistics,A,0.0035669530970282,146450.65913894124,0.32,0.08
C0553,Engineering,A,1e-06,148774.05270375957,0.27999999999999997,0.08
C0554,Chemicals,C,0.0110428314375682,90658.17645655235,0.4,0.12
C0555,Logistics,G,0.160679509835508,25169.70642461294,0.62,0.22
C0556,Agriculture,G,0.1768515966567623,23898.066603661093,0.6799999999999999,0.22
C0557,Manufacturing,A,1e-06,225476.43742607196,0.25,0.08
C0558,Manufacturing,A,1e-06,225305.22868895752,0.25,0.08
C0559,Retail,C,0.0174172903120271,80944.24497287426,0.45,0.12
C0560,Chemicals,A,1e-06,169445.62931451353,0.3,0.08
C0561,Retail,A,0.0003401360544217,130345.0042102347,0.35,0.08
C0562,Transportation,C,0.0142809266756635,88272.59196311657,0.4,0.12
C0563,Manufacturing,G,0.1814225438912355,33532.63359815171,0.5499999999999999,0.22
C0564,Manufacturing,A,0.0003401360544217,233615.16835481176,0.25,0.08
C0565,Construction,A,0.000595238095238,211282.93507917243,0.3,0.08
C0566,Chemicals,A,0.0003401360544217,167357.29061060792,0.3,0.08
C0567,Construction,A,0.0031315789473684,182407.7095288243,0.3,0.08
C0568,Agriculture,A,0.0003401360544217,103716.82931424037,0.38,0.08
C0569,Telecommunications,A,1e-06,153891.65210672715,0.29,0.08
C0570,Construction,A,0.0003401360544217,206269.8932138891,0.3,0.08
C0571,Engineering,A,0.0005,167813.10359001992,0.27999999999999997,0.08
C0572,Logistics,D,0.0245717377860235,77768.37195648352,0.47000000000000003,0.14
C0573,Construction,B,0.0085116959064327,146586.93954893673,0.35,0.1
C0574,Chemicals,A,1e-06,171572.39960122827,0.3,0.08
C0575,Logistics,A,1e-06,164541.64044085963,0.32,0.08
C0576,Technology,C,0.0151529702790207,128745.56833641198,0.37,0.12
C0577,Manufacturing,G,0.141455371971468,32915.297455211345,0.5499999999999999,0.22
C0578,Telecommunications,B,0.0051783625730994,127520.62238732424,0.33999999999999997,0.1
C0579,Engineering,E,0.0546546871638404,57626.653600340294,0.48,0.16
C0580,Transportation,B,0.005517006802721,133415.2793390806,0.35,0.1
C0581,Agriculture,A,0.000595238095238,105299.51977654637,0.38,0.08
C0582,Technology,A,1e-06,163864.35691639347,0.27,0.08
C0583,Engineering,A,0.0035401360544217,173312.0482983417,0.27999999999999997,0.08
C0584,Construction,A,0.0031315789473684,155468.01542591123,0.3,0.08
C0585,Chemicals,A,0.0014353741496598,129338.94237012697,0.3,0.08
C0586,Transportation,A,0.0003401360544217,178360.820081506,0.3,0.08
C0587,Manufacturing,A,1e-06,222411.05952254552,0.25,0.08
C0588,Manufacturing,A,1e-06,159483.39265779764,0.25,0.08
C0589,Manufacturing,A,0.0026315789473684,177228.58624949295,0.25,0.08
C0590,Manufacturing,G,0.1743637203618238,32469.804801105827,0.5499999999999999,0.22
C0591,Manufacturing,A,1e-06,225582.61331797682,0.25,0.08
C0592,Chemicals,A,1e-06,163505.51367984744,0.3,0.08
C0593,Transportation,A,1e-06,156250.11428318586,0.3,0.08
C0594,Construction,A,0.0035669530970282,158395.06371280583,0.3,0.08
C0595,Telecommunications,A,1e-06,142955.2587568902,0.29,0.08
C0596,Agriculture,A,1e-06,105141.49652226687,0.38,0.08
C0597,Retail,E,0.0421222919937205,54924.09608893922,0.55,0.16
C0598,Manufacturing,A,1e-06,215548.67937575156,0.25,0.08
C0599,Transportation,A,0.000595238095238,169166.92204583416,0.3,0.08
C0600,Manufacturing,A,1e-06,208910.91443599996,0.25,0.08
C0601,Manufacturing,A,0.0003401360544217,223123.85693136745,0.25,0.08
C0602,Transportation,A,0.0034717150017901,166161.94519526017,0.3,0.08
C0603,Manufacturing,B,0.0068644688644688,155074.74317600997,0.3,0.1
C0604,Manufacturing,A,0.0003401360544217,223816.04745636135,0.25,0.08
C0605,Manufacturing,A,0.0008401360544217,174733.0215177609,0.25,0.08
C0606,Agriculture,A,0.0003401360544217,107146.37111236477,0.38,0.08
C0607,Transportation,A,1e-06,145242.01973774095,0.3,0.08
C0608,Construction,D,0.0287907305972321,81393.29094619857,0.45,0.14
C0609,Engineering,A,1e-06,162575.42147413327,0.27999999999999997,0.08
C0610,Retail,A,1e-06,157044.56988186797,0.35,0.08
C0611,Manufacturing,A,0.0003401360544217,204249.89842320172,0.25,0.08
C0612,Logistics,A,0.000595238095238,123851.10821511662,0.32,0.08
C0613,Chemicals,A,1e-06,179341.77292663304,0.3,0.08
C0614,Manufacturing,A,0.000595238095238,157410.85676062468,0.25,0.08
C0615,Logistics,G,0.1983782533868761,25532.681305931736,0.62,0.22
C0616,Telecommunications,A,1e-06,124364.22505730535,0.29,0.08
C0617,Manufacturing,A,0.0009353741496598,171533.89739348233,0.25,0.08
C0618,Transportation,A,0.0009353741496598,138400.31596756692,0.3,0.08
C0619,Logistics,A,0.0040401360544217,174738.9651758542,0.32,0.08
C0620,Retail,A,1e-06,130007.41712247347,0.35,0.08
C0621,Transportation,B,0.0092501003591229,114070.46085971643,0.35,0.1
C0622,Transportation,A,0.0014353741496598,127307.64525337769,0.3,0.08
C0623,Construction,A,1e-06,148282.73839893859,0.3,0.08
C0624,Engineering,D,0.020809767531881,94781.91994156266,0.43,0.14
C0625,Chemicals,D,0.0325829680401545,66656.48109467767,0.45,0.14
C0626,Construction,B,0.0066717150017901,168710.50129151775,0.35,0.1
C0627,Agriculture,B,0.0086548622638848,98695.3626692044,0.43,0.1
C0628,Retail,G,0.2404108346900402,20828.942072331174,0.65,0.22
C0629,Manufacturing,B,0.0066717150017901,172981.26726138327,0.3,0.1
C0630,Transportation,A,0.000595238095238,145796.63862500354,0.3,0.08
C0631,Retail,A,1e-06,147026.2123732832,0.35,0.08
C0632,Telecommunications,A,1e-06,145600.5000681943,0.29,0.08
C0633,Engineering,A,1e-06,169308.54105912626,0.27999999999999997,0.08
C0634,Engineering,B,0.0081485857500895,137169.51883128815,0.32999999999999996,0.1
C0635,Manufacturing,B,0.0061717150017901,153893.35951485002,0.3,0.1
C0636,Agriculture,A,1e-06,132634.7912746,0.38,0.08
C0637,Engineering,A,0.0009353741496598,190444.06842557597,0.27999999999999997,0.08
C0638,Transportation,A,0.0040669530970282,158475.52365245885,0.3,0.08
C0639,Transportation,A,1.878112933753786e-05,138496.98902401185,0.3,0.08
C0640,Construction,D,0.0388385719543614,111884.68532392908,0.45,0.14
C0641,Manufacturing,G,0.2477834612105711,32496.74820621172,0.5499999999999999,0.22
C0642,Construction,E,0.0464339879001533,80906.38451568005,0.5,0.16
C0643,Transportation,A,0.0005,149822.20030266745,0.3,0.08
C0644,Construction,A,0.0003401360544217,161100.35405340095,0.3,0.08
C0645,Manufacturing,A,0.0003401360544217,194778.80192439372,0.25,0.08
C0646,Telecommunications,A,0.0003401360544217,171433.1447148671,0.29,0.08
C0647,Chemicals,A,1e-06,133627.15241929505,0.3,0.08
C0648,Retail,A,0.0008401360544217,134527.65166364211,0.35,0.08
C0649,Logistics,A,0.0032268170426065,143372.7584651907,0.32,0.08
C0650,Engineering,A,0.0041734693877551,194076.78521821433,0.27999999999999997,0.08
C0651,Manufacturing,G,0.1330914002706542,34918.77088353918,0.5499999999999999,0.22
C0652,Engineering,E,0.0514441082273539,55209.983589779884,0.48,0.16
C0653,Chemicals,A,1e-06,159019.33260336373,0.3,0.08
C0654,Retail,B,0.0094692307692307,104637.57381956144,0.39999999999999997,0.1
C0655,Agriculture,A,1e-06,122074.38687463262,0.38,0.08
C0656,Manufacturing,A,0.0035669530970282,222342.11610588184,0.25,0.08
C0657,Transportation,A,0.0003401360544217,151841.23829449475,0.3,0.08
C0658,Construction,A,0.0009353741496598,193958.1575556887,0.3,0.08
C0659,Chemicals,B,0.0061717150017901,133987.06121856868,0.35,0.1
C0660,Chemicals,A,0.0040669530970282,133745.1086509328,0.3,0.08
C0661,Construction,A,0.0037493297332649,149471.05941854708,0.3,0.08
C0662,Technology,A,0.000595238095238,171128.64802706215,0.27,0.08
C0663,Chemicals,A,0.0014353741496598,139803.51868460982,0.3,0.08
C0664,Transportation,G,0.1575590210063534,25030.1516057416,0.6,0.22
C0665,Manufacturing,A,0.0003401360544217,226791.7890418987,0.25,0.08
C0666,Manufacturing,A,1e-06,231937.1436250677,0.25,0.08
C0667,Transportation,B,0.005517006802721,106755.74104820471,0.35,0.1
C0668,Manufacturing,A,0.0003401360544217,201178.60259382898,0.25,0.08
C0669,Transportation,B,0.0082551020408163,143164.5090989695,0.35,0.1
C0670,Transportation,A,0.0014353741496598,171886.11874275503,0.3,0.08
C0671,Manufacturing,A,1e-06,215749.95161786393,0.25,0.08
C0672,Telecommunications,B,0.0062692307692307,126738.05648860965,0.33999999999999997,0.1
C0673,Manufacturing,A,1e-06,184886.89093092264,0.25,0.08
C0674,Engineering,A,1e-06,142290.77775929775,0.27999999999999997,0.08
C0675,Agriculture,A,1e-06,125729.22032454691,0.38,0.08
C0676,Technology,C,0.0142809266756635,117252.08303874712,0.37,0.12
C0677,Manufacturing,A,1e-06,220134.43920463228,0.25,0.08
C0678,Construction,B,0.0089692307692307,139017.38077392316,0.35,0.1
C0679,Technology,B,0.0066717150017901,139378.96848941094,0.31999999999999995,0.1
C0680,Logistics,A,0.0026315789473684,121407.55522283829,0.32,0.08
C0681,Logistics,D,0.0209475933423301,87023.9032461757,0.47000000000000003,0.14
C0682,Transportation,A,0.0009353741496598,156924.0729041993,0.3,0.08
C0683,Manufacturing,A,1e-06,191130.60800312727,0.25,0.08
C0684,Retail,E,0.0555171299288946,58553.523624642854,0.55,0.16
C0685,Telecommunications,A,1e-06,125036.3988243029,0.29,0.08
C0686,Engineering,A,1e-06,140095.14964648703,0.27999999999999997,0.08
C0687,Chemicals,B,0.0061137367227592,109775.60918135161,0.35,0.1
C0688,Transportation,C,0.0118548622638848,95407.49238751127,0.4,0.12
C0689,Retail,A,0.0040669530970282,161531.0358719272,0.35,0.08
C0690,Transportation,E,0.0515060040684537,56502.82539086117,0.5,0.16
C0691,Construction,B,0.0055184986275211,132230.85999435044,0.35,0.1
C0692,Agriculture,A,0.0035477277196652,100257.27055955608,0.38,0.08
C0693,Engineering,A,0.0008401360544217,196478.48023358098,0.27999999999999997,0.08
C0694,Transportation,A,1e-06,174329.49392336752,0.3,0.08
C0695,Manufacturing,A,1e-06,184279.19184962797,0.25,0.08
C0696,Chemicals,B,0.0054583728819802,123045.61052565083,0.35,0.1
C0697,Transportation,F,0.0776679300250188,32309.945497270546,0.55,0.18
C0698,Chemicals,A,0.0014353741496598,177947.40879627632,0.3,0.08
C0699,Manufacturing,A,0.0003401360544217,204453.74438614713,0.25,0.08
C0700,Engineering,G,0.160679509835508,31646.61110507706,0.58,0.22
C0701,Engineering,A,0.0003401360544217,144696.69549363788,0.27999999999999997,0.08
